,split,model,caused_version,enabled_version,affected_version,model_params,trial,verb,model_pred,data_val,use
726,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",1,didn't affect,0.03792909001062177,0.0967741935483871,train
727,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",0,didn't affect,0.8024040050491812,0.9516129032258065,test
728,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",2,caused,0.03792909001062177,0.0967741935483871,train
729,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",3,caused,0.10412633926571505,0.4838709677419355,test
730,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",2,enabled,0.03792909001062177,0.03225806451612903,train
731,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",3,enabled,0.10412633926571505,0.11290322580645161,test
732,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",2,affected,0.4620709099893782,0.24193548387096775,train
733,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",3,affected,0.5517554719322503,0.3548387096774194,test
734,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",2,didn't affect,0.4620709099893782,0.6290322580645161,train
735,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",3,didn't affect,0.2399918495363196,0.04838709677419355,test
736,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",4,caused,0.049083827789322985,0.03225806451612903,train
737,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",8,caused,0.15022589196263628,0.4032258064516129,test
738,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",4,enabled,0.049083827789322985,0.0967741935483871,train
739,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",8,enabled,0.20461703451761937,0.25806451612903225,test
740,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",4,affected,0.4938945869214748,0.2903225806451613,train
741,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",8,affected,0.5317322683651655,0.3064516129032258,test
742,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",4,didn't affect,0.40793775749987926,0.5806451612903226,train
743,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",8,didn't affect,0.11342480515457885,0.03225806451612903,test
744,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",5,caused,0.32445568517626344,0.8225806451612904,train
745,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",9,caused,0.3106738240487038,0.6451612903225806,test
746,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",5,enabled,0.32445568517626344,0.0967741935483871,train
747,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",9,enabled,0.3106738240487038,0.11290322580645161,test
748,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",5,affected,0.32445568517626344,0.06451612903225806,train
749,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",9,affected,0.3468634076432716,0.16129032258064516,test
750,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",5,didn't affect,0.026632944471209726,0.016129032258064516,train
751,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",9,didn't affect,0.0317889442593206,0.08064516129032258,test
752,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",6,caused,0.22559217708636675,0.3064516129032258,train
753,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",10,caused,0.21016155175102813,0.2903225806451613,test
754,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",6,enabled,0.3719386208658429,0.1935483870967742,train
755,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",10,enabled,0.3310366283806469,0.1935483870967742,test
756,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",6,affected,0.3719386208658429,0.43548387096774194,train
757,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",10,affected,0.4159090177522412,0.4838709677419355,test
758,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",6,didn't affect,0.03053058118194753,0.06451612903225806,train
759,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",10,didn't affect,0.04289280211608376,0.03225806451612903,test
760,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",7,caused,0.03792909001062177,0.016129032258064516,train
761,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",12,caused,0.32445568517626344,0.9193548387096774,test
762,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",7,enabled,0.4620709099893782,0.7258064516129032,train
763,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",12,enabled,0.32445568517626344,0.06451612903225806,test
764,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",7,affected,0.4620709099893782,0.04838709677419355,train
765,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",12,affected,0.32445568517626344,0.016129032258064516,test
766,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",7,didn't affect,0.03792909001062177,0.20967741935483872,train
767,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",12,didn't affect,0.026632944471209726,0.0,test
768,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",11,caused,0.22512084111242667,0.1935483870967742,train
769,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",13,caused,0.22559217708636675,0.5806451612903226,test
770,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",11,enabled,0.3706057501973491,0.532258064516129,train
771,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",13,enabled,0.3719386208658429,0.1935483870967742,test
772,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",11,affected,0.3733929422601341,0.25806451612903225,train
773,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",13,affected,0.3719386208658429,0.20967741935483872,test
774,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",11,didn't affect,0.030880466430090108,0.016129032258064516,train
775,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",13,didn't affect,0.03053058118194753,0.016129032258064516,test
776,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",14,caused,0.22559202023299169,0.24193548387096775,train
777,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",15,caused,0.3244553787913354,0.6612903225806451,test
778,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",14,enabled,0.3719381762892124,0.3709677419354839,train
779,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",15,enabled,0.3244553787913354,0.14516129032258066,test
780,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",14,affected,0.3719391061358154,0.3709677419354839,train
781,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",15,affected,0.3244561899307963,0.1935483870967742,test
782,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",14,didn't affect,0.0305306973419805,0.016129032258064516,train
783,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",15,didn't affect,0.026633052486532846,0.0,test
784,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",16,caused,0.32445568517626344,0.7419354838709677,train
785,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",18,caused,0.03792909001062177,0.04838709677419355,test
786,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",16,enabled,0.32445568517626344,0.11290322580645161,train
787,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",18,enabled,0.4620709099893782,0.8870967741935484,test
788,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",16,affected,0.32445568517626344,0.12903225806451613,train
789,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",18,affected,0.4620709099893782,0.03225806451612903,test
790,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",16,didn't affect,0.026632944471209726,0.016129032258064516,train
791,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",18,didn't affect,0.03792909001062177,0.03225806451612903,test
792,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",17,caused,0.08012441140118706,0.06451612903225806,train
793,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",20,caused,0.12535416101130253,0.1774193548387097,test
794,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",17,enabled,0.10867991138765459,0.1774193548387097,train
795,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",20,enabled,0.12535416101130253,0.06451612903225806,test
796,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",17,affected,0.5677419313198979,0.6612903225806451,train
797,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",20,affected,0.5507015545891598,0.5806451612903226,test
798,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",17,didn't affect,0.2434537458912605,0.0967741935483871,train
799,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",20,didn't affect,0.19859012338823517,0.1774193548387097,test
800,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",19,caused,0.2189423238922247,0.25806451612903225,train
801,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",23,caused,0.06586533165027292,0.016129032258064516,test
802,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",19,enabled,0.3536615328652444,0.2903225806451613,train
803,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",23,enabled,0.06586533165027292,0.016129032258064516,test
804,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",19,affected,0.3917721159585006,0.3548387096774194,train
805,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",23,affected,0.06586533165027292,0.0,test
806,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",19,didn't affect,0.035624027284030364,0.0967741935483871,train
807,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",23,didn't affect,0.8024040050491812,0.967741935483871,test
808,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",21,caused,0.22559217708636675,0.24193548387096775,train
809,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",25,caused,0.03792909001062177,0.016129032258064516,test
810,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",21,enabled,0.3719386208658429,0.4838709677419355,train
811,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",25,enabled,0.4620709099893782,0.7741935483870968,test
812,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",21,affected,0.3719386208658429,0.24193548387096775,train
813,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",25,affected,0.4620709099893782,0.04838709677419355,test
814,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",21,didn't affect,0.03053058118194753,0.03225806451612903,train
815,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",25,didn't affect,0.03792909001062177,0.16129032258064516,test
816,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",22,caused,0.06586533165027292,0.0,train
817,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",26,caused,0.31608895596957254,0.41935483870967744,test
818,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",22,enabled,0.06586533165027292,0.016129032258064516,train
819,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",26,enabled,0.31608895596957254,0.11290322580645161,test
820,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",22,affected,0.06586533165027292,0.0,train
821,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",26,affected,0.3381310966527868,0.46774193548387094,test
822,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",22,didn't affect,0.8024040050491812,0.9838709677419355,train
823,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",26,didn't affect,0.029690991408068003,0.0,test
824,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",24,caused,0.22559217708636675,0.1774193548387097,train
825,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",28,caused,0.05905394695776373,0.11290322580645161,test
826,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",24,enabled,0.3719386208658429,0.2903225806451613,train
827,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",28,enabled,0.05905394695776373,0.0,test
828,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",24,affected,0.3719386208658429,0.5,train
829,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",28,affected,0.5142715232635473,0.5,test
830,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",24,didn't affect,0.03053058118194753,0.03225806451612903,train
831,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",28,didn't affect,0.36762058282092513,0.3870967741935484,test
832,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",27,caused,0.21914801272984974,0.20967741935483872,train
833,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",29,caused,0.06586533165027292,0.016129032258064516,test
834,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",27,enabled,0.3542108505140154,0.3548387096774194,train
835,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",29,enabled,0.06586533165027292,0.0,test
836,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",27,affected,0.39117982265171125,0.3548387096774194,train
837,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",29,affected,0.06586533165027292,0.0,test
838,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",27,didn't affect,0.03546131410442364,0.08064516129032258,train
839,6,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.9, 1.0, 0.8, 0.8, None, 2.5]",29,didn't affect,0.8024040050491812,0.9838709677419355,test
840,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",1,caused,0.030043325087003813,0.03225806451612903,train
841,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",0,caused,0.05364049487283791,0.016129032258064516,test
842,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",1,enabled,0.46995667491299625,0.7580645161290323,train
843,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",0,enabled,0.05364049487283791,0.016129032258064516,test
844,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",1,affected,0.46995667491299625,0.11290322580645161,train
845,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",0,affected,0.05364049487283791,0.016129032258064516,test
846,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",1,didn't affect,0.030043325087003813,0.0967741935483871,train
847,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",0,didn't affect,0.8390785153814864,0.9516129032258065,test
848,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",8,caused,0.1968359644425167,0.4032258064516129,train
849,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",2,caused,0.03749862372979286,0.0967741935483871,test
850,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",8,enabled,0.1968359644425167,0.25806451612903225,train
851,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",2,enabled,0.03749862372979286,0.03225806451612903,test
852,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",8,affected,0.5311905000568111,0.3064516129032258,train
853,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",2,affected,0.586577167168833,0.24193548387096775,test
854,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",8,didn't affect,0.07513757105815555,0.03225806451612903,train
855,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",2,didn't affect,0.3384255853715813,0.6290322580645161,test
856,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",9,caused,0.3193026592032514,0.6451612903225806,train
857,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",3,caused,0.07966050324887876,0.4838709677419355,test
858,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",9,enabled,0.3193026592032514,0.11290322580645161,train
859,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",3,enabled,0.07966050324887876,0.11290322580645161,test
860,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",9,affected,0.33869666994861963,0.16129032258064516,train
861,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",3,affected,0.6300340686802751,0.3548387096774194,test
862,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",9,didn't affect,0.022698011644877537,0.08064516129032258,train
863,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",3,didn't affect,0.2106449248219673,0.04838709677419355,test
864,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",10,caused,0.2983210386865085,0.2903225806451613,train
865,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",4,caused,0.04171786045463176,0.03225806451612903,test
866,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",10,enabled,0.2983210386865085,0.1935483870967742,train
867,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",4,enabled,0.04171786045463176,0.0967741935483871,test
868,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",10,affected,0.37462282418957876,0.4838709677419355,train
869,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",4,affected,0.5963897196322251,0.2903225806451613,test
870,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",10,didn't affect,0.02873509843740421,0.03225806451612903,train
871,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",4,didn't affect,0.3201745594585115,0.5806451612903226,test
872,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",11,caused,0.3263784414317629,0.1935483870967742,train
873,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",5,caused,0.3263784414317629,0.8225806451612904,test
874,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",11,enabled,0.3263784414317629,0.532258064516129,train
875,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",5,enabled,0.3263784414317629,0.0967741935483871,test
876,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",11,affected,0.3263784414317629,0.25806451612903225,train
877,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",5,affected,0.3263784414317629,0.06451612903225806,test
878,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",11,didn't affect,0.020864675704711275,0.016129032258064516,train
879,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",5,didn't affect,0.020864675704711275,0.016129032258064516,test
880,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",12,caused,0.3263784414317629,0.9193548387096774,train
881,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",6,caused,0.3263784414317629,0.3064516129032258,test
882,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",12,enabled,0.3263784414317629,0.06451612903225806,train
883,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",6,enabled,0.3263784414317629,0.1935483870967742,test
884,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",12,affected,0.3263784414317629,0.016129032258064516,train
885,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",6,affected,0.3263784414317629,0.43548387096774194,test
886,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",12,didn't affect,0.020864675704711275,0.0,train
887,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",6,didn't affect,0.020864675704711275,0.06451612903225806,test
888,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",13,caused,0.3263784414317629,0.5806451612903226,train
889,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",7,caused,0.030043325087003813,0.016129032258064516,test
890,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",13,enabled,0.3263784414317629,0.1935483870967742,train
891,7,semantics,and_hmu_or_ws,or_ws,or_whs,"[0.8, 0.8, 1.0, 1.0, None, 2.75]",7,enabled,0.46995667491299625,0.7258064516129032,test
