,split,model,caused_version,enabled_version,affected_version,model_params,trial,verb,model_pred,data_val,use
1544,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",26,caused,0.7467087139679919,0.41935483870967744,train
1545,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",27,caused,0.3095846021110997,0.20967741935483872,test
1546,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",26,enabled,0.1659089536152256,0.11290322580645161,train
1547,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",27,enabled,0.4513318644255506,0.3548387096774194,test
1548,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",26,affected,0.08737682172528428,0.46774193548387094,train
1549,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",27,affected,0.23904227893792632,0.3548387096774194,test
1550,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",26,didn't affect,5.510691498298853e-06,0.0,train
1551,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",27,didn't affect,4.125452542334416e-05,0.08064516129032258,test
1552,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",29,caused,0.0,0.016129032258064516,train
1553,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",28,caused,0.011748093436842657,0.11290322580645161,test
1554,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",29,enabled,0.0,0.0,train
1555,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",28,enabled,0.0026102733939221373,0.0,test
1556,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",29,affected,0.0,0.0,train
1557,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",28,affected,0.7322697187955352,0.5,test
1558,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",29,didn't affect,1.0,0.9838709677419355,train
1559,12,full,and_hmu_or_ws,or_ws,or_whs,"[0.6, 0.1, 0.3, 0.3, 1.25, None]",28,didn't affect,0.2533719143737001,0.3870967741935484,test
1560,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",1,caused,0.0,0.03225806451612903,train
1561,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",0,caused,0.0,0.016129032258064516,test
1562,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",1,enabled,0.6477113893305483,0.7580645161290323,train
1563,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",0,enabled,0.0,0.016129032258064516,test
1564,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",1,affected,0.3522886106694518,0.11290322580645161,train
1565,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",0,affected,0.0,0.016129032258064516,test
1566,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",1,didn't affect,0.0,0.0967741935483871,train
1567,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",0,didn't affect,1.0,0.9516129032258065,test
1568,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",2,caused,0.0,0.0967741935483871,train
1569,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",3,caused,0.3560344857053078,0.4838709677419355,test
1570,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",2,enabled,0.0,0.03225806451612903,train
1571,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",3,enabled,0.08019047181750563,0.11290322580645161,test
1572,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",2,affected,0.30819050417124483,0.24193548387096775,train
1573,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",3,affected,0.42911003065705167,0.3548387096774194,test
1574,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",2,didn't affect,0.6918094958287553,0.6290322580645161,train
1575,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",3,didn't affect,0.13466501182013493,0.04838709677419355,test
1576,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",5,caused,0.7419852910567948,0.8225806451612904,train
1577,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",4,caused,0.026717560071226942,0.03225806451612903,test
1578,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",5,enabled,0.16711906559732054,0.0967741935483871,train
1579,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",4,enabled,0.006017657934679941,0.0967741935483871,test
1580,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",5,affected,0.09089564334588478,0.06451612903225806,train
1581,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",4,affected,0.45327845515731935,0.2903225806451613,test
1582,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",5,didn't affect,0.0,0.016129032258064516,train
1583,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",4,didn't affect,0.5139863268367737,0.5806451612903226,test
1584,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",7,caused,0.0,0.016129032258064516,train
1585,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",6,caused,0.3753883563781028,0.3064516129032258,test
1586,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",7,enabled,0.6477113893305483,0.7258064516129032,train
1587,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",6,enabled,0.4041320521488524,0.1935483870967742,test
1588,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",7,affected,0.3522886106694518,0.04838709677419355,train
1589,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",6,affected,0.2204795911536169,0.43548387096774194,test
1590,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",7,didn't affect,0.0,0.20967741935483872,train
1591,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",6,didn't affect,3.194279712254865e-10,0.06451612903225806,test
1592,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",8,caused,0.18959928595556025,0.4032258064516129,train
1593,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",11,caused,0.37177878372984546,0.1935483870967742,test
1594,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",8,enabled,0.20411700900493676,0.25806451612903225,train
1595,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",11,enabled,0.4002460925101595,0.532258064516129,test
1596,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",8,affected,0.5333675888781638,0.3064516129032258,train
1597,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",11,affected,0.2279738075183682,0.25806451612903225,test
1598,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",8,didn't affect,0.07291611616133925,0.03225806451612903,train
1599,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",11,didn't affect,1.3162416267687726e-06,0.016129032258064516,test
1600,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",9,caused,0.7262980344393744,0.6451612903225806,train
1601,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",14,caused,0.37561997134814734,0.24193548387096775,test
1602,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",9,enabled,0.16358578845653682,0.11290322580645161,train
1603,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",14,enabled,0.40438140200630573,0.3709677419354839,test
1604,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",9,affected,0.1100532188590702,0.16129032258064516,train
1605,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",14,affected,0.219998626645384,0.3709677419354839,test
1606,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",9,didn't affect,6.295824501860148e-05,0.08064516129032258,train
1607,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",14,didn't affect,1.628143009362186e-13,0.016129032258064516,test
1608,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",10,caused,0.34634518793381097,0.2903225806451613,train
1609,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",17,caused,0.01726542562447991,0.06451612903225806,test
1610,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",10,enabled,0.3728650321018208,0.1935483870967742,train
1611,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",17,enabled,0.08884471183891633,0.1774193548387097,test
1612,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",10,affected,0.2802412816409429,0.4838709677419355,train
1613,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",17,affected,0.6383736729378372,0.6612903225806451,test
1614,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",10,didn't affect,0.0005484983234252256,0.03225806451612903,train
1615,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",17,didn't affect,0.25551618959876643,0.0967741935483871,test
1616,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",12,caused,0.7419852910567948,0.9193548387096774,train
1617,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",18,caused,0.0,0.04838709677419355,test
1618,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",12,enabled,0.16711906559732054,0.06451612903225806,train
1619,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",18,enabled,0.6477113893305483,0.8870967741935484,test
1620,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",12,affected,0.09089564334588478,0.016129032258064516,train
1621,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",18,affected,0.3522886106694518,0.03225806451612903,test
1622,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",12,didn't affect,0.0,0.0,train
1623,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",18,didn't affect,0.0,0.03225806451612903,test
1624,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",13,caused,0.375641228789309,0.5806451612903226,train
1625,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",20,caused,0.5757775712884545,0.1774193548387097,test
1626,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",13,enabled,0.40440428714159055,0.1935483870967742,train
1627,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",20,enabled,0.12968371592457312,0.06451612903225806,test
1628,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",13,affected,0.21995448406910037,0.20967741935483872,train
1629,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",20,affected,0.2693283726981072,0.5806451612903226,test
1630,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",13,didn't affect,0.0,0.016129032258064516,train
1631,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",20,didn't affect,0.02521034008886518,0.1774193548387097,test
1632,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",15,caused,0.7419501679589222,0.6612903225806451,train
1633,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",22,caused,0.0,0.0,test
1634,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",15,enabled,0.16711115474063895,0.14516129032258066,train
1635,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",22,enabled,0.0,0.016129032258064516,test
1636,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",15,affected,0.09093867729985584,0.1935483870967742,train
1637,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",22,affected,0.0,0.0,test
1638,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",15,didn't affect,5.829961951679112e-13,0.0,train
1639,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",22,didn't affect,1.0,0.9838709677419355,test
1640,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",16,caused,0.7419852910567948,0.7419354838709677,train
1641,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",23,caused,0.0,0.016129032258064516,test
1642,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",16,enabled,0.16711906559732054,0.11290322580645161,train
1643,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",23,enabled,0.0,0.016129032258064516,test
1644,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",16,affected,0.09089564334588478,0.12903225806451613,train
1645,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",23,affected,0.0,0.0,test
1646,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",16,didn't affect,0.0,0.016129032258064516,train
1647,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",23,didn't affect,1.0,0.967741935483871,test
1648,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",19,caused,0.35177686904244065,0.25806451612903225,train
1649,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",25,caused,0.0,0.016129032258064516,test
1650,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",19,enabled,0.3787126200617352,0.2903225806451613,train
1651,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",25,enabled,0.6477113893305483,0.7741935483870968,test
1652,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",19,affected,0.26920705162333414,0.3548387096774194,train
1653,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",25,affected,0.3522886106694518,0.04838709677419355,test
1654,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",19,didn't affect,0.0003034592724899555,0.0967741935483871,train
1655,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",25,didn't affect,0.0,0.16129032258064516,test
1656,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",21,caused,0.375641228789309,0.24193548387096775,train
1657,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",26,caused,0.7212831140123944,0.41935483870967744,test
1658,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",21,enabled,0.40440428714159055,0.4838709677419355,train
1659,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",26,enabled,0.16245626631384302,0.11290322580645161,test
1660,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",21,affected,0.21995448406910037,0.24193548387096775,train
1661,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",26,affected,0.11612164923660771,0.46774193548387094,test
1662,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",21,didn't affect,0.0,0.03225806451612903,train
1663,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",26,didn't affect,0.00013897043715483594,0.0,test
1664,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",24,caused,0.375641228789309,0.1774193548387097,train
1665,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",27,caused,0.3588195327100254,0.20967741935483872,test
1666,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",24,enabled,0.40440428714159055,0.2903225806451613,train
1667,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",27,enabled,0.38629454441345495,0.3548387096774194,test
1668,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",24,affected,0.21995448406910037,0.5,train
1669,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",27,affected,0.25477688029622647,0.3548387096774194,test
1670,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",24,didn't affect,0.0,0.03225806451612903,train
1671,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",27,didn't affect,0.00010904258029325728,0.08064516129032258,test
1672,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",28,caused,0.11538170960901402,0.11290322580645161,train
1673,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",29,caused,0.0,0.016129032258064516,test
1674,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",28,enabled,0.025987689687778228,0.0,train
1675,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",29,enabled,0.0,0.0,test
1676,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",28,affected,0.5008516989358599,0.5,train
1677,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",29,affected,0.0,0.0,test
1678,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",28,didn't affect,0.3577789017673479,0.3870967741935484,train
1679,13,full,and_hmu_or_ws,or_ws,or_whs,"[1.2, 0.4, 0.6, 0.6, 1.75, None]",29,didn't affect,1.0,0.9838709677419355,test
1680,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",3,caused,0.36079586608162467,0.4838709677419355,train
1681,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",0,caused,0.0,0.016129032258064516,test
1682,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",3,enabled,0.0896291803732033,0.11290322580645161,train
1683,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",0,enabled,0.0,0.016129032258064516,test
1684,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",3,affected,0.4018792431476761,0.3548387096774194,train
1685,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",0,affected,0.0,0.016129032258064516,test
1686,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",3,didn't affect,0.1476957103974959,0.04838709677419355,train
1687,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",0,didn't affect,1.0,0.9516129032258065,test
1688,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",4,caused,0.030507845038712463,0.03225806451612903,train
1689,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",1,caused,0.0,0.03225806451612903,test
1690,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",4,enabled,0.007578781806645975,0.0967741935483871,train
1691,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",1,enabled,0.6380280388922123,0.7580645161290323,test
1692,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",4,affected,0.5148124670663802,0.2903225806451613,train
1693,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",1,affected,0.36197196110778773,0.11290322580645161,test
1694,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",4,didn't affect,0.44710090608826136,0.5806451612903226,train
1695,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",1,didn't affect,0.0,0.0967741935483871,test
1696,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",5,caused,0.7197573570432874,0.8225806451612904,train
1697,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",2,caused,0.0,0.0967741935483871,test
1698,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",5,enabled,0.1788026638996418,0.0967741935483871,train
1699,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",2,enabled,0.0,0.03225806451612903,test
1700,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",5,affected,0.10143997905707082,0.06451612903225806,train
1701,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",2,affected,0.46390955766431063,0.24193548387096775,test
1702,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",5,didn't affect,0.0,0.016129032258064516,train
1703,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",2,didn't affect,0.5360904423356894,0.6290322580645161,test
1704,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",6,caused,0.35061823101284634,0.3064516129032258,train
1705,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",7,caused,0.0,0.016129032258064516,test
1706,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",6,enabled,0.41432377655922936,0.1935483870967742,train
1707,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",7,enabled,0.6380280388922123,0.7258064516129032,test
1708,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",6,affected,0.23505799242792438,0.43548387096774194,train
1709,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",7,affected,0.36197196110778773,0.04838709677419355,test
1710,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",6,didn't affect,0.0,0.06451612903225806,train
1711,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",7,didn't affect,0.0,0.20967741935483872,test
1712,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",9,caused,0.7093761034576163,0.6451612903225806,train
1713,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",8,caused,0.20818244528130736,0.4032258064516129,test
1714,14,full,and_hmu_or_ws,or_ws,or_whs,"[1.0, 0.3, 0.5, 0.5, 1.5, None]",9,enabled,0.17622374507710853,0.11290322580645161,train
